order_pay_date,pay_order_num,aim_order_num,pay_goods_num,demand_goods_num,peihuo_order_num,peihuo_duration,t0_peihuo_order_num,t0_peihuo_duration,t1_peihuo_order_num,t1_peihuo_duration,t2_peihuo_order_num,t2_peihuo_duration,t3_peihuo_order_num,t3_peihuo_duration,t4_peihuo_order_num,t4_peihuo_duration,t5_peihuo_order_num,t5_peihuo_duration,t6_peihuo_order_num,t6_peihuo_duration,t7_peihuo_order_num,t7_peihuo_duration,ship_order_num,ship_goods_num,aim_order_rate,demand_goods_rate,mean_peihuo_duration,peihuo_order_rate,ship_order_rate,ship_goods_rate,push_goods_num,push_goods_duration,t0_push_goods_num,t0_push_goods_duration,t2_push_goods_num,t2_push_goods_duration,t4_push_goods_num,t4_push_goods_duration,t6_push_goods_num,t6_push_goods_duration,t8_push_goods_num,t8_push_goods_duration,t10_push_goods_num,t10_push_goods_duration,need_send_num,oos_num,real_send_num,send_goods_duration,t0_send_goods_num,t0_send_goods_duration,t12_send_goods_num,t12_send_goods_duration,t24_send_goods_num,t24_send_goods_duration,t36_send_goods_num,t36_send_goods_duration,t48_send_goods_num,t48_send_goods_duration,t60_send_goods_num,t60_send_goods_duration,t72_send_goods_num,t72_send_goods_duration,receipt_num,receipt_goods_duration,t0_receipt_goods_num,t0_receipt_goods_duration,t12_receipt_goods_num,t12_receipt_goods_duration,t24_receipt_goods_num,t24_receipt_goods_duration,t36_receipt_goods_num,t36_receipt_goods_duration,t48_receipt_goods_num,t48_receipt_goods_duration,t60_receipt_goods_num,t60_receipt_goods_duration,t72_receipt_goods_num,t72_receipt_goods_duration,mean_push_duration,mean_send_duration,mean_receipt_duration,oos_rate,need_send_rate,real_send_rate
2017-12-23,22054,75,307894,278765,19569,1284123.15777778,50,138.439166666667,909,33731.415,7865,440129.744444444,8369,586704.162777778,2049,184180.093333333,251,28508.0263888889,69,9709.43277777778,7,1021.84388888889,19558,279374,0.0034007436292736,0.905392765042515,65.6202748110674,0.887322027750068,0.886823252017775,0.907370718494027,265062,1482834.73833333,73432,63714.1152777777,49551,123519.178611111,32467,143409.2575,31226,192399.633888889,27946,224378.366666667,50425,564759.505277778,275191,3574,261493,3216548.59611112,162370,997051.446388891,66493,960910.904444444,25867,655030.210833333,6224,213697.468333333,532,21979.1261111111,7,426.708611111111,0,0,261298,7803910.95527779,3606,33823.2991666666,93436,1614532.81583333,105292,2666554.86805555,34598,1254083.61194444,13111,582862.037777778,5915,348933.734722222,5340,362792.020277778,5.59429393248875,12.3007063137871,29.8436705964511,0.0134836377904038,0.986516362209596,0.950223662837811
2017-12-24,22130,68,295656,278173,19448,1233386.1375,44,113.416388888889,1244,47841.7905555556,8990,502120.694444444,7590,532565.213888889,1360,123358.156666667,137,15573.5397222222,79,11169.1363888889,4,644.189444444444,19430,265850,0.00307275192046995,0.940867088778851,63.4196903280543,0.878807049254406,0.877993673746046,0.899186892875504,262939,1438741.34138889,69752,60281.8244444445,49998,125021.705,37051,163001.397222222,33627,207752.823888889,29025,230918.782222222,43470,486893.02,276730,1443,261465,3253187.90472223,161680,1014346.51194444,64446,944751.361111111,32405,824323.136944444,2700,89737.8994444445,229,10425.9294444444,0,0,5,388.001388888889,261059,7666048.3375,3666,35906.2655555556,101100,1790030.06027777,103278,2582163.94916666,32085,1163870.71277778,9509,411420.638055555,4463,255971.241666667,6958,472253.038888889,5.471768514328,12.442154417311,29.3195966477349,0.00548796488919483,0.994512035110805,0.944837928666932
2017-12-25,21669,55,297424,281587,19179,1144420.66583333,43,236.475277777778,1905,73304.1469444444,9057,496132.436666667,7271,485445.893888889,681,61329.7002777778,137,15989.4002777778,85,11982.6125,0,0,19151,269497,0.00253818819511745,0.94675278390446,59.670507629873,0.885089298075592,0.883797129539896,0.906103744149766,267783,1476603.3875,72469,60258.9236111111,47988,120661.985,38827,171236.151666667,34702,215362.931944444,27959,220782.542777778,45830,510788.690277778,280739,848,267078,2826362.12388889,186536,1144853.83138889,63687,913158.349166665,14990,370060.324722222,1684,59236.6230555556,180,7810.32916666667,1,60.9208333333333,0,0,265979,7877259.4936111,5718,58433.0447222222,99503,1765593.61611111,106693,2643677.64694445,31128,1125872.245,9907,428044.191666666,5772,327410.038333333,7258,503047.903333333,5.51417897140596,10.5825344052632,29.4942282539599,0.00316674322119029,0.99683325677881,0.951339144187306
2017-12-26,19858,71,252301,238661,17578,999927.678055555,62,421.283055555556,1773,66391.2302777778,10357,547670.253611111,4425,292469.430833333,767,69253.7025,165,19474.4652777778,26,3694.18861111111,3,553.123888888889,17568,228471,0.0035753852351697,0.945937590417795,56.8851790906562,0.885184812166381,0.884681236781146,0.905549324021704,227156,1202703.50305556,61774,54298.1811111111,47115,118532.840555556,35107,155097.730277778,24704,149527.963888889,23423,187264.969444445,35011,402162.113888889,238017,644,226507,2389137.39388889,160569,991970.234722222,50891,740035.775277778,13332,337447.547777778,1581,56681.4408333333,131,5487.9325,3,122.236111111111,0,0,225700,6380183.39555552,4813,46854.8275,91748,1614940.45027778,89811,2233080.25722223,24902,898194.500277778,5450,249342.987777778,4195,230094.326388889,4781,338653.710277777,5.29461472756852,10.5477419854084,28.1677095875868,0.00283505608480516,0.997164943915195,0.951642109597214
2017-12-27,17996,107,200985,184707,15882,882064.069722222,89,464.938333333333,2931,111495.661666667,7535,395823.270277778,4649,308693.342222222,597,55588.4705555555,60,7098.30444444444,21,2900.08222222222,0,0,15874,181333,0.00594576572571683,0.919008881259796,55.5386015440261,0.882529450989109,0.882084907757279,0.902221558822798,174636,953164.330000001,44255,39017.7516666667,34073,88078.575,28041,124863.404722222,22671,143927.716666667,18505,149401.015,27082,312469.501388889,184242,465,174181,1838437.66805555,123287,780412.634444445,39351,572452.703888889,10104,256780.691111111,1304,46867.8347222222,135,4529.42888888889,0,0,0,0,173983,4894981.26194444,2676,25111.2311111111,73023,1292458.12972222,65215,1627690.20888889,22026,804063.757777779,4951,227981.059722222,3159,180650.571944444,2933,218116.168611111,5.45800596669645,10.5547543535492,28.1028428011347,0.00266268123410981,0.99733731876589,0.945392472943194
2017-12-28,15294,130,162114,138948,13684,732958.027222222,155,1218.17361111111,2073,75223.5377777778,8285,429490.571111111,2771,187288.236666667,285,25531.8325,81,9295.65388888889,32,4541.94694444444,2,368.074722222222,13672,148134,0.00850006538511835,0.857100558865983,53.5631414222612,0.894729959461227,0.893945338041062,0.913764388023243,133059,702101.765,34900,30964.55,26842,69112.0475,21629,96560.2325,17972,111824.819444444,13154,104805.347222222,18557,218911.984166667,138548,400,132699,1364463.22972222,95955,600859.36861111,28501,411603.588611111,7428,189616.461944444,759,27490.6625,56,2333.24055555556,0,0,0,0,131757,3756350.60750001,2250,20566.5636111111,53345,943660.630833332,48426,1221217.81916666,19383,714850.009166667,4895,211744.878611111,1243,73289.7652777778,2215,168546.886388889,5.27661988290909,10.2823927062165,28.3073015433425,0.00300618522610271,0.996993814773897,0.95778358402864
2017-12-29,13616,310,136623,99332,12139,624099.686111111,261,1428.56,2998,107010.359722222,5778,293611.566388889,2434,158605.381944444,555,49182.8572222222,81,9498.14388888889,28,3976.50861111111,4,786.308333333333,12119,124342,0.0227673325499412,0.727051814116218,51.4127758555986,0.891524676850764,0.890055816686251,0.910110303536008,94318,535244.187222223,24349,22004.5105555556,18143,46063.0683333333,13294,59184.3655555556,10697,67021.0763888889,9862,79619.2844444444,17972,208975.660555556,99012,320,93989,1001680.32416667,66562,420970.894166667,20808,308130.973611111,5890,152509.5125,613,22237.9777777778,97,4361.45916666667,2,122.288333333333,17,1295.69222222222,92776,2533527.86222222,1661,16190.2794444444,44202,791332.335833333,31906,785303.66111111,9338,349086.808611111,2782,122909.073055556,955,56231.0827777778,1932,147895.585277778,5.67488906913021,10.6574208063355,26.9555784423945,0.00339277762463157,0.996607222375368,0.949268775501959
2017-12-30,14501,428,154309,97391,13038,714114.828333333,369,2254.455,3118,112348.841388889,5226,265326.050555556,2882,189884.5475,1047,97153.2833333333,331,37696.0772222222,57,7851.59944444444,8,1599.97388888889,13016,141245,0.0295152058478726,0.631142707165493,54.7718076647748,0.899110406178884,0.897593269429695,0.915338703510489,92875,516829.623055555,24264,21645.3191666667,18003,45335.2438888889,13459,60098.6419444445,11116,69000.4283333333,9619,77499.8372222222,16412,188502.370277778,96681,710,92120,1066615.14888889,64514,405938.221666666,19188,281002.398055556,5956,150722.408611111,645,24188.8397222222,1306,62080.9944444444,389,23115.6072222222,122,9044.52277777778,91795,2578923.64361111,1600,14115.6322222222,39464,687132.853611111,33708,849604.303055554,10972,400329.519444444,3245,142180.19,703,41234.6144444444,2103,153689.726944444,5.56478732765066,11.5785404786028,27.9952631742413,0.00764468371467026,0.99235531628533,0.952824236406326
2017-12-31,15395,598,159656,89394,13791,841836.986666667,423,2180.94916666667,2489,86412.4027777778,4326,222853.378611111,4156,301893.751666667,2046,187951.319166667,320,36252.2997222222,31,4292.88555555556,0,0,13767,146247,0.0388437804481975,0.55991632008819,61.0424905131366,0.895810328028581,0.894251380318285,0.916013178333417,85255,470540.279722222,22334,20236.235,16427,41823.1836111111,12522,55688.3041666667,10864,68114.2602777778,8564,68597.5013888889,14541,167699.235555556,87214,2180,83039,1286986.23583333,50765,310428.756111111,12542,178994.116666667,10978,299574.325555556,5218,195870.408611111,3187,158510.182222222,255,14827.5377777778,94,6947.40861111111,82673,2400883.01583333,1833,17732.8713888889,30955,526253.881944445,32815,839178.183055554,10925,408905.428333333,3098,138341.704444444,959,56387.9758333333,2088,148012.617222222,5.51921036563512,15.4985757997246,28.9127159025678,0.0255703477801888,0.974429652219811,0.952129245304653
2018-01-01,13375,642,139019,72362,12024,731996.558333333,477,2557.68027777778,1156,37980.7977777778,5420,303208.507222222,4153,308630.036666667,735,69011.5630555556,62,7536.07138888889,19,2690.26944444444,2,381.6325,12004,127504,0.048,0.520518778008761,60.8779572798847,0.898990654205608,0.897495327102804,0.917169595522914,69451,367486.247222222,15989,14646.5425,12957,33398.3019444445,15122,66728.1630555556,10326,63830.1952777778,7042,55952.9047222222,8015,91911.9977777778,70896,1466,67973,1254729.40166667,31412,191254.938055556,9560,142247.411666667,21297,589913.990277778,5172,181304.2375,497,24103.6188888889,30,1833.71055555556,5,405.459166666667,67639,1946972.77777778,1754,17175.8863888889,27059,477729.189444445,24331,602692.466944445,9279,347589.932222222,2852,127946.643888889,1052,56813.2022222222,1312,92614.9047222222,5.29130246104768,18.4592323667731,28.6433256995833,0.0211084073663446,0.978891592633655,0.958770593545475
2018-01-02,9893,841,87363,42041,8812,428577.155277778,593,2844.455,2256,77723.6888888889,3627,186745.605833333,2094,138096.245277778,204,18631.1669444444,28,3114.38333333333,10,1421.61,0,0,8786,79676,0.0850096027494188,0.481222027631835,48.6356281522671,0.890730819771556,0.888102698877995,0.912010805489738,40053,201546.401944445,11725,9646.0975,7670,19431.9288888889,6164,27284.5705555556,5020,31679.2477777778,4068,32029.8663888889,5406,60839.2644444445,41806,235,39812,446761.350833333,27534,173604.741666667,8562,128063.902222222,3216,83882.7127777778,459,14933.5341666667,41,1874.26333333333,0,0,0,0,39663,1095157.80472222,775,7160.03027777778,17689,307074.721944445,14120,364240.530277778,4860,183134.296944444,1410,64636.0019444444,448,24087.3188888889,361,25060.0630555556,5.03199265833882,11.2217761185907,27.5082338169954,0.00586722592564852,0.994132774074352,0.952303497105679
2018-01-03,9525,891,83431,37631,8436,395885.644722222,657,2862.68472222222,1781,59866.6366666667,4569,228939.203055556,1165,79309.4811111111,231,20728.3144444444,21,2490.01444444444,11,1545.29083333333,1,144.019444444444,8398,75310,0.0935433070866142,0.451043377161966,46.9281228926295,0.885669291338583,0.881679790026247,0.902662080042191,35633,192943.142222222,10400,8719.7575,6404,16448.4322222222,4691,20182.4008333333,4577,27713.3247222222,3535,28495.9858333333,6026,70879.4838888889,37474,157,35454,399878.1875,24645,156142.078888889,7441,110036.880277778,2972,77756.0763888889,352,12838.5902777778,43,1710.49388888889,0,0,1,78.18,35353,955186.565,535,4654.87972222222,16128,280443.2675,13133,334722.808888889,3881,145717.674166667,1274,55194.9936111111,240,11700.6922222222,162,11233.2188888889,5.41473191205406,11.2787890647036,26.941574011395,0.00440602812000112,0.995593971879999,0.946095959865507
2018-01-04,8751,849,77042,33115,7767,351714.812777778,654,2955.02861111111,2663,93389.7355555555,3114,157663.664722222,1138,77803.6177777778,148,13706.4602777778,35,4107.45027777778,15,2088.85555555556,0,0,7741,69824,0.0970174837161467,0.429830482074712,45.283225541107,0.887555707919095,0.884584618900697,0.906310843436048,31360,167637.755,8378,7517.29027777778,6289,15929.1911111111,5059,22531.7833333333,3822,24295.5675,3128,25719.8430555556,4684,55457.3619444444,32955,160,31176,344842.295,22020,142267.675277778,6432,95245.0458333334,2383,62077.7363888889,317,10792.6741666667,22,1026.99694444444,0,0,2,156.368611111111,31094,804401.458333333,483,4201.095,16300,288105.29,10160,254095.749444444,2497,94311.7244444444,1325,59359.2533333333,238,12258.075,91,7317.91916666667,5.34559167729592,11.0611462342828,25.8019456740228,0.00510204081632653,0.994897959183674,0.946017296313154
2018-01-05,8906,1003,74776,31929,7843,363278.850277778,770,3370.67916666667,2208,75922.2122222222,2976,149752.353888889,1539,102240.346388889,280,24139.7477777778,61,6608.62027777778,9,1244.89055555556,0,0,7811,67702,0.1126207051426,0.426995292607254,46.3188639905365,0.880642263642488,0.877049180327869,0.905397453728469,30158,176700.796944444,8004,6864.61944444444,5016,12706.7263888889,4003,17184.3894444444,3406,20996.0136111111,3398,26942.6177777778,6330,71843.3608333333,31668,261,29867,338459.832222222,20825,132914.012222222,6243,94095.3977777778,2465,65590.1797222222,308,11098.8047222222,26,1234.59472222222,0,0,0,0,29787,771349.499444444,460,3926.66083333333,14827,260043.291944444,10360,252130.679166667,2531,89458.6219444444,1389,59228.6811111111,134,8230.13222222222,86,6260.57138888889,5.8591682785478,11.3322339780434,25.8261458949491,0.00865442005438026,0.99134557994562,0.94312871037009
2018-01-06,8001,874,70278,29738,7058,350281.105,599,3174.80944444445,1690,59305.3027777778,2924,150521.854722222,1357,92697.0055555556,426,37492.6363888889,61,6969.43138888889,1,120.064722222222,0,0,7020,63466,0.109236345456818,0.423148069097015,49.628946585435,0.882139732533433,0.877390326209224,0.903070662227155,28230,161597.216111111,6943,5643.90222222222,5381,13469.3855555556,4084,17769.2988888889,3544,21695.0272222222,2948,23617.2944444444,5330,61269.0161111111,29371,367,27839,331386.908055556,19162,122535.508333333,5375,79508.3338888889,2744,74685.4927777778,469,16816.3205555556,88,3748.53527777778,1,61.0280555555556,0,0,27753,753834.305277778,448,3838.42722222222,12202,211086.506111111,10662,263522.685277778,2428,89268.1,1637,71783.0755555556,203,12428.8775,173,10875.5333333333,5.72430804502696,11.9036929507366,27.0783542971291,0.0130003542330854,0.986999645766915,0.947839705832283
2018-01-07,7861,824,67772,31112,6896,339197.135833333,562,2684.53111111111,1669,57379.1188888889,2752,145272.166944444,1732,116600.485833333,172,16293.2705555556,9,967.5625,0,0,0,0,6849,61199,0.10482126955858,0.459068641917016,49.1875196974091,0.877242081160158,0.871263198066404,0.903013043734876,29617,166202.523055556,7374,6379.21722222222,5430,13475.6502777778,4590,19914.5852777778,4177,25219.6783333333,3218,25028.3408333333,4827,55394.5708333333,30858,254,29308,380606.186944444,18738,119224.881111111,5735,82200.9844444444,4198,110013.899166667,570,16717.1716666667,67,2937.39861111111,0,0,0,0,29200,789321.035555555,464,4151.405,12097,209814.053888889,12603,307007.891666667,2551,93555.4794444445,1078,43815.1597222222,258,14715.6769444444,149,9934.49277777778,5.61172715182346,12.9864264686927,26.9319310616745,0.00857615558631867,0.991423844413681,0.949769913798691
2018-01-08,8032,1011,66682,29331,6933,306348.627777778,770,3011.475,1644,57764.4630555556,3371,168374.941388889,1098,73209.8322222222,50,3987.91611111111,0,0,0,0,0,0,6753,61365,0.125871513944223,0.439863831318797,44.1870226132667,0.863172310756972,0.840761952191235,0.920263339431931,27835,156404.963611111,7043,6159.22388888889,5082,12271.0266666667,4314,18744.9708333333,3672,22712.22,2908,22459.3363888889,4816,56594.6880555555,29123,208,27596,308633.081944444,19543,126153.759722222,5619,81492.1138888888,2114,56635.3919444444,306,11281.3713888889,14,687.506944444444,0,0,0,0,27424,724220.578055556,469,3864.62277777778,11598,203774.988055556,11969,295431.171111111,2376,88115.8625,913,37587.5905555556,51,2845.53916666667,48,2665.69694444444,5.61900354270204,11.1839789079738,26.2436794483097,0.00747260643075265,0.992527393569247,0.947567214916046
